item,itemLabel,startDate,endDate
Q55767739,Gita Honwana-Welch,2000-07-15,2001-09-20
Q483054,Ana Maria Pessoa,2001-09-20,2002-05-20
Q483054,Ana Maria Pessoa,2002-05-20,2003-03-19
Q15906169,Domingos Sarmento,2003-03-19,2006-07-10
Q15906169,Domingos Sarmento,2006-07-10,2007-05-19
Q15906169,Domingos Sarmento,2007-05-19,2007-08-08
Q292831,Lúcia Lobato,2007-08-08,2012-03
Q1675775,Ivo Valente,2012-03,2012-08-08
Q1227031,Dionísio Babo Soares,2012-08-08,2015-02-16
Q1675775,Ivo Valente,2015-02-16,2017-10-03
Q41866107,Maria Ângela Guterres Viegas Carrascalão,2017-10-03,2018-06-22
Q55239261,Manuel Cárceres da Costa,2018-06-22,2022-03-22
Q111362310,Tiago Amaral Sarmento,2022-03-22,
